indiv,CORRgenID,corrSite
OclVARI23G_1544,21TJ0057,hoback_upper
OclVARI23G_1545,21TJ0058,hoback_upper
OclVARI23G_1546,21TJ0059,hoback_upper
OclVARI23G_1547,21TJ0060,hoback_upper
OclVARI23G_1548,21TJ0061,hoback_upper
OclVARI23G_1549,21TJ0062,hoback_upper
OclVARI23G_1550,21TJ0063,hoback_upper
OclVARI23G_1551,21TJ0064,hoback_upper
OclVARI23G_1552,21TJ0065,hoback_upper
OclVARI23G_1553,21TJ0066,hoback_upper
OclVARI23G_1554,21TJ0067,hoback_upper
OclVARI23G_1555,21TJ0068,hoback_upper
OclVARI23G_1556,21TJ0069,hoback_upper
OclVARI23G_1557,21TJ0070,hoback_upper
OclVARI23G_1558,21TJ0071,hoback_upper
OclVARI23G_1559,21TJ0072,hoback_upper
OclVARI23G_1560,21TJ0073,hoback_upper
OclVARI23G_1561,21TJ0074,hoback_upper
OclVARI23G_1562,21TJ0075,hoback_upper
OclVARI23G_1563,21TJ0076,hoback_upper
OclVARI23G_1564,21TJ0077,hoback_upper
OclVARI23G_1565,21TJ0078,hoback_upper
OclVARI23G_1566,21TJ0079,goosewing_NA
OclVARI23G_1567,21TJ0080,goosewing_NA
OclVARI23G_1568,21TJ0081,goosewing_NA
OclVARI23G_1569,21TJ0082,goosewing_NA
OclVARI23G_1570,21TJ0083,goosewing_NA
OclVARI23G_1571,21TJ0084,goosewing_NA
OclVARI23G_1572,21TJ0085,goosewing_NA
OclVARI23G_1573,21TJ0086,goosewing_NA
OclVARI23G_1574,22TJ0001,steer_NA
OclVARI23G_1575,22TJ0002,steer_NA
OclVARI23G_1576,22TJ0003,steer_NA
OclVARI23G_1577,22TJ0004,steer_NA
OclVARI23G_1578,22TJ0005,steer_NA
OclVARI23G_1579,22TJ0006,steer_NA
OclVARI23G_1580,22TJ0007,steer_NA
OclVARI23G_1581,22TJ0008,steer_NA
OclVARI23G_1582,22TJ0009,steer_NA
OclVARI23G_1583,22TJ0010,steer_NA
OclVARI23G_1584,22TJ0011,steer_NA
OclVARI23G_1585,22TJ0012,steer_NA
OclVARI23G_1586,22TJ0013,steer_NA
OclVARI23G_1587,22TJ0014,steer_NA
OclVARI23G_1588,22TJ0015,steer_NA
OclVARI23G_1589,22TJ0016,steer_NA
OclVARI23G_1590,22TJ0017,steer_NA
OclVARI23G_1591,22TJ0018,steer_NA
OclVARI23G_1592,22TJ0019,steer_NA
OclVARI23G_1593,22TJ0020,steer_NA
OclVARI23G_1594,22TJ0021,steer_NA
OclVARI23G_1595,22TJ0022,steer_NA
OclVARI23G_1596,22TJ0023,steer_NA
OclVARI23G_1597,22TJ0024,steer_NA
OclVARI23G_1598,22TJ0025,steer_NA
OclVARI23G_1599,22TJ0026,steer_NA
OclVARI23G_1600,22TJ0027,steer_NA
OclVARI23G_1601,22TJ0028,steer_NA
OclVARI23G_1602,22TJ0029,steer_NA
OclVARI23G_1603,22TJ0030,steer_NA
OclVARI23G_1604,22TJ0031,littlegreys_upper
OclVARI23G_1605,22TJ0032,littlegreys_upper
OclVARI23G_1606,22TJ0033,littlegreys_upper
OclVARI23G_1607,22TJ0034,littlegreys_upper
OclVARI23G_1608,22TJ0035,littlegreys_upper
OclVARI23G_1609,22TJ0036,littlegreys_upper
OclVARI23G_1610,22TJ0037,littlegreys_upper
OclVARI23G_1611,22TJ0038,littlegreys_upper
OclVARI23G_1612,22TJ0039,littlegreys_upper
OclVARI23G_1613,22TJ0040,littlegreys_upper
OclVARI23G_1614,22TJ0041,littlegreys_upper
OclVARI23G_1615,22TJ0042,littlegreys_upper
OclVARI23G_1616,22TJ0043,littlegreys_upper
OclVARI23G_1617,22TJ0044,littlegreys_upper
OclVARI23G_1618,22TJ0045,littlegreys_upper
OclVARI23G_1619,22TJ0046,littlegreys_upper
OclVARI23G_1620,22TJ0047,littlegreys_upper
OclVARI23G_1621,22TJ0048,littlegreys_upper
OclVARI23G_1622,22TJ0049,littlegreys_upper
OclVARI23G_1623,22TJ0050,littlegreys_upper
OclVARI23G_1624,22TJ0051,littlegreys_upper
OclVARI23G_1625,22TJ0052,littlegreys_upper
OclVARI23G_1626,22TJ0053,littlegreys_upper
OclVARI23G_1627,22TJ0054,littlegreys_upper
OclVARI23G_1628,22TJ0055,littlegreys_upper
OclVARI23G_1629,22TJ0056,littlegreys_upper
OclVARI23G_1630,22TJ0057,littlegreys_upper
OclVARI23G_1631,22TJ0058,littlegreys_upper
OclVARI23G_1632,22TJ0059,littlegreys_upper
OclVARI23G_1633,22TJ0060,littlegreys_upper
OclVARI23G_1634,22TJ0061,littlegreys_upper
OclVARI23G_1635,22TJ0062,littlegreys_lower
OclVARI23G_1636,22TJ0063,littlegreys_lower
OclVARI23G_1637,22TJ0064,littlegreys_lower
OclVARI23G_1638,22TJ0065,littlegreys_lower
OclVARI23G_1639,22TJ0066,littlegreys_lower
OclVARI23G_1640,22TJ0067,littlegreys_lower
OclVARI23G_1641,22TJ0068,littlegreys_lower
OclVARI23G_1642,22TJ0069,littlegreys_lower
OclVARI23G_1643,22TJ0070,littlegreys_lower
OclVARI23G_1644,22TJ0071,littlegreys_lower
OclVARI23G_1645,22TJ0072,littlegreys_lower
OclVARI23G_1646,22TJ0073,littlegreys_lower
OclVARI23G_1647,22TJ0074,littlegreys_lower
OclVARI23G_1648,22TJ0075,littlegreys_lower
OclVARI23G_1649,22TJ0076,littlegreys_lower
OclVARI23G_1650,22TJ0077,littlegreys_lower
OclVARI23G_1651,22TJ0078,littlegreys_lower
OclVARI23G_1652,22TJ0079,littlegreys_lower
OclVARI23G_1653,22TJ0080,littlegreys_lower
OclVARI23G_1654,22TJ0081,littlegreys_lower
OclVARI23G_1655,22TJ0082,littlegreys_lower
OclVARI23G_1656,22TJ0083,littlegreys_lower
OclVARI23G_1657,22TJ0084,littlegreys_lower
OclVARI23G_1658,22TJ0085,littlegreys_lower
OclVARI23G_1659,22TJ0086,littlegreys_lower
OclVARI23G_1660,22TJ0087,littlegreys_lower
OclVARI23G_1661,22TJ0088,sheep_NA
OclVARI23G_1662,22TJ0089,sheep_NA
OclVARI23G_1663,22TJ0090,sheep_NA
OclVARI23G_1664,22TJ0091,sheep_NA
OclVARI23G_1665,22TJ0092,bear_NA
OclVARI23G_1666,22TJ0093,bear_NA
OclVARI23G_1667,22TJ0094,bear_NA
OclVARI23G_1668,22TJ0095,blindbull_NA
OclVARI23G_1669,22TJ0096,blindbull_NA
OclVARI23G_1670,22TJ0097,blindbull_NA
OclVARI23G_1671,22TJ0098,blindbull_NA
OclVARI23G_1672,22TJ0099,blindbull_NA
OclVARI23G_1673,22TJ0100,blindbull_NA
OclVARI23G_1674,22TJ0101,blindbull_NA
OclVARI23G_1675,22TJ0102,blindbull_NA
OclVARI23G_1676,22TJ0103,blindbull_NA
OclVARI23G_1677,22TJ0104,blindbull_NA
OclVARI23G_1678,22TJ0105,blindbull_NA
OclVARI23G_1679,22TJ0106,blindbull_NA
OclVARI23G_1680,22TJ0107,blindbull_NA
OclVARI23G_1681,22TJ0108,blindbull_NA
OclVARI23G_1682,22TJ0109,blindbull_NA
OclVARI23G_1683,22TJ0110,blindbull_NA
OclVARI23G_1684,22TJ0111,blindbull_NA
OclVARI23G_1685,22TJ0112,blindbull_NA
OclVARI23G_1686,22TJ0113,blindbull_NA
OclVARI23G_1687,22TJ0114,blindbull_NA
OclVARI23G_1688,22TJ0115,blindbull_NA
OclVARI23G_1689,22TJ0116,blindbull_NA
OclVARI23G_1690,22TJ0117,blindbull_NA
OclVARI23G_1691,22TJ0118,blindbull_NA
OclVARI23G_1692,22TJ0119,blindbull_NA
OclVARI23G_1693,22TJ0120,blindbull_NA
OclVARI23G_1694,22TJ0121,blindbull_NA
OclVARI23G_1695,22TJ0122,blindbull_NA
OclVARI23G_1696,22TJ0123,blindbull_NA
OclVARI23G_1697,22TJ0124,blindbull_NA
OclVARI23G_1698,22TJ0125,deadman _greys
OclVARI23G_1699,22TJ0126,deadman _greys
OclVARI23G_1700,22TJ0127,deadman _greys
OclVARI23G_1701,22TJ0128,deadman _greys
OclVARI23G_1702,22TJ0129,deadman _greys
OclVARI23G_1703,22TJ0130,deadman _greys
OclVARI23G_1704,22TJ0131,deadman _greys
OclVARI23G_1705,22TJ0132,deadman _greys
OclVARI23G_1706,22TJ0133,deadman _greys
OclVARI23G_1707,22TJ0134,deadman _greys
OclVARI23G_1708,22TJ0135,deadman _greys
OclVARI23G_1709,22TJ0136,deadman _greys
OclVARI23G_1710,22TJ0137,deadman _greys
OclVARI23G_1711,22TJ0138,deadman _greys
OclVARI23G_1712,22TJ0139,deadman _greys
OclVARI23G_1713,22TJ0140,deadman _greys
OclVARI23G_1714,22TJ0141,deadman _greys
OclVARI23G_1715,22TJ0142,deadman _greys
OclVARI23G_1716,22TJ0143,deadman _greys
OclVARI23G_1717,22TJ0144,deadman _greys
OclVARI23G_1718,22TJ0145,deadman _greys
OclVARI23G_1719,22TJ0146,deadman _greys
OclVARI23G_1720,22TJ0147,deadman _greys
OclVARI23G_1721,22TJ0148,deadman _greys
OclVARI23G_1722,22TJ0149,deadman _greys
OclVARI23G_1723,22TJ0150,deadman _greys
OclVARI23G_1724,22TJ0151,deadman _greys
OclVARI23G_1725,22TJ0152,deadman _greys
OclVARI23G_1726,22TJ0153,deadman _greys
OclVARI23G_1727,22TJ0154,deadman _greys
OclVARI23G_1728,22TJ0155,white_NA
OclVARI23G_1729,22TJ0156,white_NA
OclVARI23G_1730,22TJ0157,white_NA
OclVARI23G_1731,22TJ0158,white_NA
OclVARI23G_1732,22TJ0159,white_NA
OclVARI23G_1733,22TJ0160,white_NA
OclVARI23G_1734,22TJ0161,white_NA
OclVARI23G_1735,22TJ0162,white_NA
OclVARI23G_1736,22TJ0163,white_NA
OclVARI23G_1737,22TJ0164,white_NA
OclVARI23G_1738,22TJ0165,white_NA
OclVARI23G_1739,22TJ0166,white_NA
OclVARI23G_1740,22TJ0167,white_NA
OclVARI23G_1741,22TJ0168,white_NA
OclVARI23G_1742,22TJ0169,white_NA
OclVARI23G_1743,22TJ0170,white_NA
OclVARI23G_1744,22TJ0171,white_NA
OclVARI23G_1745,22TJ0172,white_NA
OclVARI23G_1746,22TJ0173,white_NA
OclVARI23G_1747,22TJ0174,spring_nps
OclVARI23G_1748,22TJ0175,spring_nps
OclVARI23G_1749,22TJ0176,spring_nps
OclVARI23G_1750,22TJ0177,spring_nps
OclVARI23G_1751,22TJ0178,spring_nps
OclVARI23G_1752,22TJ0179,spring_nps
OclVARI23G_1753,22TJ0180,spring_nps
OclVARI23G_1754,22TJ0181,spring_nps
OclVARI23G_1755,22TJ0182,spring_nps
OclVARI23G_1756,22TJ0183,spring_nps
OclVARI23G_1757,22TJ0184,spring_nps
OclVARI23G_1758,22TJ0185,spring_nps
OclVARI23G_1759,22TJ0186,spring_nps
OclVARI23G_1760,22TJ0187,spring_nps
OclVARI23G_1761,22TJ0188,spring_nps
OclVARI23G_1762,22TJ0189,spring_nps
OclVARI23G_1763,22TJ0190,spring_nps
OclVARI23G_1764,22TJ0191,spring_nps
OclVARI23G_1765,22TJ0192,spring_nps
OclVARI23G_1766,22TJ0193,spring_nps
OclVARI23G_1767,22TJ0194,spring_nps
OclVARI23G_1768,22TJ0195,spring_nps
OclVARI23G_1769,22TJ0196,spring_nps
OclVARI23G_1770,22TJ0197,spring_nps
OclVARI23G_1771,22TJ0198,spring_nps
OclVARI23G_1772,22TJ0199,spring_nps
OclVARI23G_1773,22TJ0200,spring_nps
OclVARI23G_1774,22TJ0201,spring_nps
OclVARI23G_1775,22TJ0202,spring_nps
OclVARI23G_1776,22TJ0203,spring_nps
OclVARI23G_1777,22TJ0204,pacific_upper
OclVARI23G_1778,22TJ0205,pacific_upper
OclVARI23G_1779,22TJ0206,pacific_upper
OclVARI23G_1780,22TJ0207,pacific_upper
OclVARI23G_1781,22TJ0208,pacific_upper
OclVARI23G_1782,22TJ0209,pacific_upper
OclVARI23G_1783,22TJ0210,pacific_upper
OclVARI23G_1784,22TJ0211,pacific_upper
OclVARI23G_1785,22TJ0212,pacific_upper
OclVARI23G_1786,22TJ0213,pacific_upper
OclVARI23G_1787,22TJ0214,pacific_upper
OclVARI23G_1788,22TJ0215,pacific_upper
OclVARI23G_1789,22TJ0216,pacific_upper
OclVARI23G_1790,22TJ0217,pacific_upper
OclVARI23G_1791,22TJ0218,pacific_upper
OclVARI23G_1792,22TJ0219,pacific_upper
OclVARI23G_1793,22TJ0220,pacific_upper
OclVARI23G_1794,22TJ0221,pacific_upper
OclVARI23G_1795,22TJ0222,pacific_upper
OclVARI23G_1796,22TJ0223,pacific_upper
OclVARI23G_1797,22TJ0224,pacific_upper
OclVARI23G_1798,22TJ0225,pacific_upper
OclVARI23G_1799,22TJ0226,pacific_upper
OclVARI23G_1800,22TJ0227,pacific_upper
OclVARI23G_1801,22TJ0228,pacific_upper
OclVARI23G_1802,22TJ0229,pacific_upper
OclVARI23G_1803,22TJ0230,pacific_upper
OclVARI23G_1804,22TJ0231,pacific_upper
OclVARI23G_1805,22TJ0232,pacific_upper
OclVARI23G_1806,22TJ0233,pacific_upper
OclVARI23G_1807,22TJ0234,pacific_upper
OclVARI23G_1808,22TJ0235,box_NA
OclVARI23G_1809,22TJ0236,box_NA
OclVARI23G_1810,22TJ0237,box_NA
OclVARI23G_1811,22TJ0238,box_NA
OclVARI23G_1812,22TJ0239,box_NA
OclVARI23G_1813,22TJ0240,box_NA
OclVARI23G_1814,22TJ0241,box_NA
OclVARI23G_1815,22TJ0242,box_NA
OclVARI23G_1816,22TJ0243,box_NA
OclVARI23G_1817,22TJ0244,box_NA
OclVARI23G_1818,22TJ0245,box_NA
OclVARI23G_1819,22TJ0246,box_NA
OclVARI23G_1820,22TJ0247,box_NA
OclVARI23G_1821,22TJ0248,box_NA
OclVARI23G_1822,22TJ0249,box_NA
OclVARI23G_1823,22TJ0250,box_NA
OclVARI23G_1824,22TJ0251,box_NA
OclVARI23G_1825,22TJ0252,box_NA
OclVARI23G_1826,22TJ0253,box_NA
OclVARI23G_1827,22TJ0254,box_NA
OclVARI23G_1828,22TJ0255,box_NA
OclVARI23G_1829,22TJ0256,box_NA
OclVARI23G_1830,22TJ0257,box_NA
OclVARI23G_1831,22TJ0258,box_NA
OclVARI23G_1832,22TJ0259,box_NA
OclVARI23G_1833,22TJ0260,blackrock_upper
OclVARI23G_1834,22TJ0261,blackrock_upper
OclVARI23G_1835,22TJ0262,blackrock_upper
OclVARI23G_1836,22TJ0263,blackrock_upper
OclVARI23G_1837,22TJ0264,blackrock_upper
OclVARI23G_1838,22TJ0265,blackrock_upper
OclVARI23G_1839,22TJ0266,blackrock_upper
OclVARI23G_1840,22TJ0267,blackrock_upper
OclVARI23G_1841,22TJ0268,blackrock_upper
OclVARI23G_1842,22TJ0269,blackrock_upper
OclVARI23G_1843,22TJ0270,blackrock_upper
OclVARI23G_1844,22TJ0271,blackrock_upper
OclVARI23G_1845,22TJ0272,blackrock_upper
OclVARI23G_1846,22TJ0273,blackrock_upper
OclVARI23G_1847,22TJ0274,blackrock_upper
OclVARI23G_1848,22TJ0275,blackrock_upper
OclVARI23G_1849,22TJ0276,blackrock_upper
OclVARI23G_1850,22TJ0277,blackrock_upper
OclVARI23G_1851,22TJ0278,blackrock_upper
OclVARI23G_1852,22TJ0279,blackrock_upper
OclVARI23G_1853,22TJ0280,blackrock_upper
OclVARI23G_1854,22TJ0281,blackrock_upper
OclVARI23G_1855,22TJ0282,blackrock_upper
OclVARI23G_1856,22TJ0283,blackrock_upper
OclVARI23G_1857,22TJ0284,blackrock_upper
OclVARI23G_1858,22TJ0285,blackrock_upper
OclVARI23G_1859,22TJ0286,blackrock_upper
OclVARI23G_1860,22TJ0287,blackrock_upper
OclVARI23G_1861,22TJ0288,blackrock_upper
OclVARI23G_1862,22TJ0289,blackrock_upper
OclVARI23G_1863,22TJ0290,boulder_NA
OclVARI23G_1864,22TJ0291,boulder_NA
OclVARI23G_1865,22TJ0292,boulder_NA
OclVARI23G_1866,22TJ0293,boulder_NA
OclVARI23G_1867,22TJ0294,boulder_NA
OclVARI23G_1868,22TJ0295,boulder_NA
OclVARI23G_1869,22TJ0296,boulder_NA
OclVARI23G_1870,22TJ0297,boulder_NA
OclVARI23G_1871,22TJ0298,boulder_NA
OclVARI23G_1872,22TJ0299,boulder_NA
OclVARI23G_1873,22TJ0300,boulder_NA
OclVARI23G_1874,22TJ0301,boulder_NA
OclVARI23G_1875,22TJ0302,boulder_NA
OclVARI23G_1876,22TJ0303,boulder_NA
OclVARI23G_1877,22TJ0304,boulder_NA
OclVARI23G_1878,22TJ0305,boulder_NA
OclVARI23G_1879,22TJ0306,boulder_NA
OclVARI23G_1880,22TJ0307,boulder_NA
OclVARI23G_1881,22TJ0308,boulder_NA
OclVARI23G_1882,22TJ0309,boulder_NA
OclVARI23G_1883,22TJ0310,boulder_NA
OclVARI23G_1884,22TJ0311,boulder_NA
OclVARI23G_1885,22TJ0312,boulder_NA
OclVARI23G_1886,22TJ0313,boulder_NA
OclVARI23G_1887,22TJ0314,boulder_NA
OclVARI23G_1888,22TJ0315,boulder_NA
OclVARI23G_1889,22TJ0316,boulder_NA
OclVARI23G_1890,22TJ0317,boulder_NA
OclVARI23G_1891,22TJ0318,boulder_NA
OclVARI23G_1892,22TJ0319,boulder_NA
OclVARI23G_1893,22TJ0320,boulder_NA
OclVARI23G_1894,22TJ0321,granite_upper
OclVARI23G_1895,22TJ0322,granite_upper
OclVARI23G_1896,22TJ0323,granite_upper
OclVARI23G_1897,22TJ0324,granite_upper
OclVARI23G_1898,22TJ0325,granite_upper
OclVARI23G_1899,22TJ0326,granite_upper
OclVARI23G_1900,22TJ0327,granite_upper
OclVARI23G_1901,22TJ0328,granite_upper
OclVARI23G_1902,22TJ0329,granite_upper
OclVARI23G_1903,22TJ0330,granite_upper
OclVARI23G_1904,22TJ0331,granite_upper
OclVARI23G_1905,22TJ0332,granite_upper
OclVARI23G_1906,22TJ0333,granite_upper
OclVARI23G_1907,22TJ0334,granite_upper
OclVARI23G_1908,22TJ0335,granite_upper
OclVARI23G_1909,22TJ0336,granite_upper
OclVARI23G_1910,22TJ0337,granite_upper
OclVARI23G_1911,22TJ0338,granite_upper
OclVARI23G_1912,22TJ0339,granite_upper
OclVARI23G_1913,22TJ0340,granite_upper
OclVARI23G_1914,22TJ0341,granite_upper
OclVARI23G_1915,22TJ0342,granite_upper
OclVARI23G_1916,22TJ0343,granite_upper
OclVARI23G_1917,22TJ0344,granite_upper
OclVARI23G_1918,22TJ0345,granite_upper
OclVARI23G_1919,22TJ0346,granite_upper
OclVARI23G_1920,22TJ0347,granite_upper
OclVARI23G_1921,22TJ0348,granite_upper
OclVARI23G_1922,22TJ0349,dell_NA
OclVARI23G_1923,22TJ0350,dell_NA
OclVARI23G_1924,22TJ0351,dell_NA
OclVARI23G_1925,22TJ0352,dell_NA
OclVARI23G_1926,22TJ0353,dell_NA
OclVARI23G_1927,22TJ0354,dell_NA
OclVARI23G_1928,22TJ0355,dell_NA
OclVARI23G_1929,22TJ0356,dell_NA
OclVARI23G_1930,22TJ0357,dell_NA
OclVARI23G_1931,22TJ0358,dell_NA
OclVARI23G_1932,22TJ0359,dell_NA
OclVARI23G_1933,22TJ0360,dell_NA
OclVARI23G_1934,22TJ0361,dell_NA
OclVARI23G_1935,22TJ0362,dell_NA
OclVARI23G_1936,22TJ0363,dell_NA
OclVARI23G_1937,22TJ0364,dell_NA
OclVARI23G_1938,22TJ0365,dell_NA
OclVARI23G_1939,22TJ0366,dell_NA
OclVARI23G_1940,22TJ0367,dell_NA
OclVARI23G_1941,22TJ0368,dell_NA
OclVARI23G_1942,22TJ0369,dell_NA
OclVARI23G_1943,22TJ0370,dell_NA
OclVARI23G_1944,22TJ0371,dell_NA
OclVARI23G_1945,22TJ0372,dell_NA
OclVARI23G_1946,22TJ0373,dell_NA
OclVARI23G_1947,22TJ0374,dell_NA
OclVARI23G_1948,22TJ0375,dell_NA
OclVARI23G_1949,22TJ0376,dell_NA
OclVARI23G_1950,22TJ0377,dell_NA
OclVARI23G_1951,22TJ0378,dell_NA
OclVARI23G_1952,22TJ0379,dell_NA
OclVARI23G_1953,22TJ0380,jack_NA
OclVARI23G_1954,22TJ0381,jack_NA
OclVARI23G_1955,22TJ0382,jack_NA
OclVARI23G_1956,22TJ0383,jack_NA
OclVARI23G_1957,22TJ0384,jack_NA
OclVARI23G_1958,22TJ0385,jack_NA
OclVARI23G_1959,22TJ0386,crystal_upper
OclVARI23G_1960,22TJ0387,crystal_upper
OclVARI23G_1961,22TJ0388,crystal_upper
OclVARI23G_1962,22TJ0389,crystal_upper
OclVARI23G_1963,22TJ0390,crystal_upper
OclVARI23G_1964,22TJ0391,crystal_upper
OclVARI23G_1965,22TJ0392,crystal_upper
OclVARI23G_1966,22TJ0393,crystal_upper
OclVARI23G_1967,22TJ0394,crystal_upper
OclVARI23G_1968,22TJ0395,crystal_upper
OclVARI23G_1969,22TJ0396,crystal_upper
OclVARI23G_1970,22TJ0397,crystal_upper
OclVARI23G_1971,22TJ0398,crystal_upper
OclVARI23G_1972,22TJ0399,crystal_upper
OclVARI23G_1973,22TJ0400,crystal_upper
OclVARI23G_1974,22TJ0401,crystal_upper
OclVARI23G_1975,22TJ0402,crystal_upper
OclVARI23G_1976,22TJ0403,crystal_upper
OclVARI23G_1977,22TJ0404,crystal_upper
OclVARI23G_1978,22TJ0405,crystal_upper
OclVARI23G_1979,22TJ0406,crystal_upper
OclVARI23G_1980,22TJ0407,crystal_upper
OclVARI23G_1981,22TJ0408,crystal_upper
OclVARI23G_1982,22TJ0409,crystal_upper
OclVARI23G_1983,22TJ0410,crystal_upper
OclVARI23G_1984,22TJ0411,crystal_upper
OclVARI23G_1985,22TJ0412,crystal_upper
OclVARI23G_1986,22TJ0413,crystal_upper
OclVARI23G_1987,22TJ0414,crystal_upper
OclVARI23G_1988,22TJ0415,crystal_upper
OclVARI23G_1989,22TJ0416,goosewing_NA
OclVARI23G_1990,22TJ0417,goosewing_NA
OclVARI23G_1991,22TJ0418,cody_moment
OclVARI23G_1992,22TJ0419,cody_moment
OclVARI23G_1993,22TJ0420,cody_moment
OclVARI23G_1994,22TJ0421,cody_moment
OclVARI23G_1995,22TJ0422,cody_moment
OclVARI23G_1996,22TJ0423,cody_moment
OclVARI23G_1997,22TJ0424,cody_moment
OclVARI23G_1998,22TJ0425,cody_moment
OclVARI23G_1999,22TJ0426,cody_moment
OclVARI23G_2000,22TJ0427,cody_moment
OclVARI23G_2001,22TJ0428,cody_moment
OclVARI23G_2002,22TJ0429,cody_moment
OclVARI23G_2003,22TJ0430,cody_moment
OclVARI23G_2004,22TJ0431,cody_moment
OclVARI23G_2005,22TJ0432,cody_moment
OclVARI23G_2006,22TJ0433,cody_moment
OclVARI23G_2007,22TJ0434,cody_moment
OclVARI23G_2008,22TJ0435,cody_moment
OclVARI23G_2009,22TJ0436,cody_moment
OclVARI23G_2010,22TJ0437,cody_moment
OclVARI23G_2011,22TJ0438,cody_moment
OclVARI23G_2012,22TJ0439,cody_moment
OclVARI23G_2013,22TJ0440,cody_moment
OclVARI23G_2014,22TJ0441,cody_moment
OclVARI23G_2015,22TJ0442,cody_moment
OclVARI23G_2016,22TJ0443,cody_moment
OclVARI23G_2017,22TJ0444,cody_moment
OclVARI23G_2018,22TJ0445,cody_moment
OclVARI23G_2019,22TJ0446,cody_moment
OclVARI23G_2020,22TJ0447,bluecrane_ford
OclVARI23G_2021,22TJ0448,bluecrane_ford
OclVARI23G_2022,22TJ0449,fordspring_NA
OclVARI23G_2023,22TJ0450,fordspring_NA
OclVARI23G_2024,22TJ0451,fordspring_NA
OclVARI23G_2025,22TJ0452,fordspring_NA
OclVARI23G_2026,22TJ0453,fordspring_NA
OclVARI23G_2027,22TJ0454,fordspring_NA
OclVARI23G_2028,22TJ0455,fordspring_NA
OclVARI23G_2029,22TJ0456,fordspring_NA
OclVARI23G_2030,22TJ0457,fordspring_NA
OclVARI23G_2031,22TJ0458,fordspring_NA
OclVARI23G_2032,22TJ0459,fordspring_NA
OclVARI23G_2033,22TJ0460,fordspring_NA
OclVARI23G_2034,22TJ0461,fordspring_NA
OclVARI23G_2035,22TJ0462,spring_tss
OclVARI23G_2036,22TJ0463,spring_tss
OclVARI23G_2037,22TJ0464,spring_tss
OclVARI23G_2038,22TJ0465,spring_tss
OclVARI23G_2039,22TJ0466,spring_tss
OclVARI23G_2040,22TJ0467,spring_tss
OclVARI23G_2041,22TJ0468,spring_tss
OclVARI23G_2042,22TJ0469,spring_tss
OclVARI23G_2043,22TJ0470,spring_tss
OclVARI23G_2044,22TJ0471,spring_tss
OclVARI23G_2045,22TJ0472,spring_tss
OclVARI23G_2046,22TJ0473,spring_tss
OclVARI23G_2047,22TJ0474,spring_tss
OclVARI23G_2048,22TJ0475,spring_tss
OclVARI23G_2049,22TJ0476,spring_tss
OclVARI23G_2050,22TJ0477,spring_tss
OclVARI23G_2051,22TJ0478,spring_tss
OclVARI23G_2052,22TJ0479,spring_tss
OclVARI23G_2053,22TJ0480,spring_tss
OclVARI23G_2054,22TJ0481,bailey_NA
OclVARI23G_2055,22TJ0482,bailey_NA
OclVARI23G_2056,22TJ0483,bailey_NA
OclVARI23G_2057,22TJ0484,bailey_NA
OclVARI23G_2058,22TJ0485,bailey_NA
OclVARI23G_2059,22TJ0486,bailey_NA
OclVARI23G_2060,22TJ0487,bailey_NA
OclVARI23G_2061,22TJ0488,bailey_NA
OclVARI23G_2062,22TJ0489,bailey_NA
OclVARI23G_2063,22TJ0490,bailey_NA
OclVARI23G_2064,22TJ0491,bailey_NA
OclVARI23G_2065,22TJ0492,bailey_NA
OclVARI23G_2066,22TJ0493,bailey_NA
OclVARI23G_2067,22TJ0494,bailey_NA
OclVARI23G_2068,22TJ0495,bailey_NA
OclVARI23G_2069,22TJ0496,bailey_NA
OclVARI23G_2070,22TJ0497,bailey_NA
OclVARI23G_2071,22TJ0498,bailey_NA
OclVARI23G_2072,22TJ0499,bailey_NA
OclVARI23G_2073,22TJ0500,bailey_NA
OclVARI23G_2074,22TJ0501,bailey_NA
OclVARI23G_2075,22TJ0502,bailey_NA
OclVARI23G_2076,22TJ0503,bailey_NA
OclVARI23G_2077,22TJ0504,bailey_NA
OclVARI23G_2078,22TJ0505,bailey_NA
OclVARI23G_2079,22TJ0506,bailey_NA
OclVARI23G_2080,22TJ0507,bailey_NA
OclVARI23G_2081,22TJ0508,bailey_NA
OclVARI23G_2082,22TJ0509,bailey_NA
OclVARI23G_2083,20MSA0001,snake_wilsonsouthpark
OclVARI23G_2084,20MSA0002,snake_wilsonsouthpark
OclVARI23G_2085,20MSA0003,snake_wilsonsouthpark
OclVARI23G_2086,20MSA0004,snake_wilsonsouthpark
OclVARI23G_2087,20MSA0005,snake_wilsonsouthpark
OclVARI23G_2088,20MSA0006,snake_wilsonsouthpark
OclVARI23G_2089,20MSA0007,snake_wilsonsouthpark
OclVARI23G_2090,20MSA0008,snake_wilsonsouthpark
OclVARI23G_2091,20MSA0009,snake_wilsonsouthpark
OclVARI23G_2092,20MSA0010,snake_wilsonsouthpark
OclVARI23G_2093,20MSA0011,snake_wilsonsouthpark
OclVARI23G_2094,20MSA0012,snake_wilsonsouthpark
OclVARI23G_2095,20MSA0013,snake_wilsonsouthpark
OclVARI23G_2096,20MSA0014,snake_wilsonsouthpark
OclVARI23G_2097,20MSA0015,snake_wilsonsouthpark
OclVARI23G_2098,20MSA0016,snake_wilsonsouthpark
OclVARI23G_2099,20MSA0017,snake_wilsonsouthpark
OclVARI23G_2100,20MSA0018,snake_deadmansmoose
